,Open,High,Low,Close,Adj Close,Volume,ret_1d,pv_S%26P_500,pv_Stock_market,d_pv_S%26P_500,d_pv_Stock_market,y,y_pred
2019-11-27,316.4700012207031,317.2799987792969,316.1499938964844,317.25,288.92437744140625,1999500,-0.003750736468882798,1451,2436,0.5177824267782427,0.0619006102877071,0,
2019-11-29,316.69000244140625,316.9200134277344,315.8500061035156,316.05999755859375,287.8406982421875,1790700,-0.008384467964466347,1055,2269,-0.2729152308752585,-0.06855500821018068,0,
2019-12-02,316.42999267578125,316.45001220703125,312.95001220703125,313.4100036621094,285.42730712890625,3528400,-0.006891993291479603,1162,2935,0.10142180094786735,0.29352137505509024,0,
2019-12-03,310.3900146484375,311.4100036621094,308.8800048828125,311.25,283.46014404296875,2573100,0.006201160972229669,929,2909,-0.20051635111876076,-0.008858603066439485,1,
2019-12-04,312.45001220703125,313.8699951171875,312.1099853515625,313.17999267578125,285.2179260253906,2210900,0.0021069929117427666,1127,2720,0.21313240043057058,-0.06497078033688553,1,
2019-12-05,314.010009765625,314.010009765625,312.3500061035156,313.8399963378906,285.8188781738281,3006400,0.008921798052107688,1244,2356,0.10381543921916592,-0.13382352941176467,1,
2019-12-06,315.92999267578125,317.1400146484375,315.8900146484375,316.6400146484375,288.368896484375,4750700,-0.0029685884796204487,1124,2395,-0.09646302250803862,0.016553480475381965,0,
2019-12-09,316.20001220703125,317.0,315.6199951171875,315.70001220703125,287.5128479003906,3296100,-0.001045087467961947,966,2571,-0.14056939501779364,0.07348643006263056,0,
2019-12-10,315.6499938964844,316.32000732421875,314.6099853515625,315.3699951171875,287.2123718261719,3497900,0.0025366112815607966,851,2508,-0.11904761904761907,-0.02450408401400228,1,
2019-12-11,315.8399963378906,316.5199890136719,315.4100036621094,316.1700134277344,287.94091796875,4633900,0.008855941041507442,1014,2304,0.1915393654524089,-0.08133971291866027,1,
2019-12-12,316.2300109863281,319.80999755859375,315.9700012207031,318.9700012207031,290.49090576171875,5009300,0.0003447911429228512,1277,2471,0.2593688362919133,0.07248263888888884,1,
2019-12-13,318.7300109863281,320.5199890136719,317.8399963378906,319.0799865722656,290.591064453125,3983000,0.0071885494021899365,1303,2669,0.02036021926389986,0.0801295022258195,1,
2019-12-16,319.0,319.9800109863281,318.989990234375,319.32000732421875,292.67999267578125,3948000,9.384249350774532e-05,1616,2370,0.24021488871834218,-0.11202697639565384,1,
2019-12-17,319.7799987792969,320.07000732421875,319.2900085449219,319.3500061035156,292.70745849609375,4846300,6.255579194691663e-05,889,2826,-0.4498762376237624,0.19240506329113916,1,
2019-12-18,319.8299865722656,320.05999755859375,319.3599853515625,319.3699951171875,292.72576904296875,4238700,0.0042897036062616856,1061,3645,0.1934758155230596,0.2898089171974523,1,
2019-12-19,319.6000061035156,320.80999755859375,319.3399963378906,320.739990234375,293.9814758300781,5208100,0.005113365932451153,1160,2708,0.09330819981149863,-0.2570644718792867,1,
2019-12-20,321.8599853515625,323.3500061035156,321.80999755859375,322.3800048828125,295.4847106933594,5678400,0.0007130431854853736,1438,2175,0.2396551724137932,-0.19682422451994097,1,
2019-12-23,322.9700012207031,323.0400085449219,322.45001220703125,322.6099853515625,295.6954040527344,4519500,0.00012426017976241432,1165,2196,-0.1898470097357441,0.009655172413793212,1,
2019-12-24,322.8699951171875,322.92999267578125,322.30999755859375,322.6499938964844,295.7321472167969,2716300,0.005175763483417972,1180,2197,0.012875536480686733,0.00045537340619317135,1,
2019-12-26,323.05999755859375,324.3299865722656,323.0199890136719,324.32000732421875,297.2627868652344,2847400,-0.00018499683852513105,1377,2197,0.16694915254237297,0.0,0,
2019-12-27,325.19000244140625,325.19000244140625,323.7099914550781,324.260009765625,297.2077941894531,5091400,-0.005396910638310937,1602,2257,0.1633986928104576,0.02730996813837061,0,
2019-12-30,324.4100036621094,324.489990234375,321.9599914550781,322.510009765625,295.6037902832031,3511400,0.0022635989116637223,1341,2279,-0.1629213483146067,0.009747452370403087,1,
2019-12-31,321.9599914550781,323.55999755859375,321.57000732421875,323.239990234375,296.2729187011719,3128900,0.009528267185784145,1179,2318,-0.12080536912751683,0.017112768758227315,1,
2020-01-02,324.9800109863281,326.32000732421875,323.95001220703125,326.32000732421875,299.09588623046875,4070500,-0.007691739448333346,1575,2480,0.33587786259541974,0.06988783433994827,0,
2020-01-03,322.5299987792969,325.05999755859375,322.510009765625,323.80999755859375,296.7953186035156,4290400,0.003953055245399462,1616,3066,0.026031746031746072,0.2362903225806452,1,
2020-01-06,321.8900146484375,325.1400146484375,321.7799987792969,325.0899963378906,297.96856689453125,4212000,-0.002737551662594817,1518,2913,-0.0606435643564357,-0.049902152641878694,0,
2020-01-07,324.4599914550781,324.9700012207031,323.6499938964844,324.20001220703125,297.1528625488281,3632500,0.005089397721396605,1517,2734,-0.0006587615283267789,-0.061448678338482665,1,
2020-01-08,324.3800048828125,327.2099914550781,324.1099853515625,325.8500061035156,298.6651916503906,3912100,0.006751638786711922,720,3384,-0.5253790375741596,0.23774689100219448,1,
2020-01-09,327.5899963378906,328.1700134277344,326.94000244140625,328.04998779296875,300.6816711425781,2964600,-0.0027739500201822143,730,2913,0.01388888888888884,-0.1391843971631206,0,
2020-01-10,328.7300109863281,328.8999938964844,326.6199951171875,327.1400146484375,299.84759521484375,3494600,0.006999914303795762,980,2868,0.34246575342465757,-0.015447991761071034,1,
2020-01-13,327.8699951171875,329.42999267578125,327.3599853515625,329.42999267578125,301.9465026855469,3588100,-0.0015478791932592717,1950,2632,0.989795918367347,-0.08228730822873087,0,
2020-01-14,328.8999938964844,330.07000732421875,328.1099853515625,328.9200134277344,301.4791259765625,4298700,0.0022494480136792117,1323,2588,-0.32153846153846155,-0.016717325227963542,1,
2020-01-15,328.80999755859375,330.489990234375,328.7099914550781,329.6600036621094,302.15728759765625,4405100,0.008311509136872841,1594,2621,0.20483749055177625,0.012751159196290551,1,
2020-01-16,331.1700134277344,332.3999938964844,330.9200134277344,332.3999938964844,304.6686706542969,5493100,0.003309599561591492,1656,2938,0.038895859473023764,0.12094620373903098,1,
2020-01-17,333.20001220703125,333.6499938964844,332.5400085449219,333.5,305.677001953125,4982400,-0.0021590539697600164,1391,2657,-0.16002415458937203,-0.09564329475833899,0,
2020-01-21,332.3800048828125,333.6499938964844,332.30999755859375,332.7799987792969,305.01702880859375,5892400,0.00021030940295152512,1347,3193,-0.03163191948238675,0.20173127587504713,1,
2020-01-22,333.75,334.44000244140625,332.67999267578125,332.8500061035156,305.0811767578125,4182400,0.001231981914393554,1572,3325,0.1670378619153674,0.0413404321954276,1,
2020-01-23,332.1000061035156,333.4100036621094,330.8800048828125,333.260009765625,305.45703125,7454900,-0.009092220609486334,1383,2906,-0.12022900763358779,-0.1260150375939849,0,
2020-01-24,333.9100036621094,334.010009765625,328.8399963378906,330.2300109863281,302.67974853515625,4793500,-0.016231053788939742,1274,3013,-0.07881417208966013,0.03682037164487273,0,
2020-01-27,324.45001220703125,326.55999755859375,324.0899963378906,324.8699951171875,297.7669372558594,6552900,0.010650362034213101,1394,3286,0.09419152276295129,0.09060736807168945,1,
2020-01-28,326.5299987792969,329.29998779296875,326.0,328.3299865722656,300.9382629394531,5559200,-0.0007003243538149517,1296,3256,-0.07030129124820661,-0.00912964090079127,0,
2020-01-29,329.8699951171875,330.0799865722656,327.9200134277344,328.1000061035156,300.7275085449219,3372400,0.003017178698426104,1283,2900,-0.010030864197530853,-0.10933660933660938,1,
2020-01-30,325.82000732421875,329.3599853515625,324.9599914550781,329.0899963378906,301.6348571777344,4084500,-0.017776256122159828,1265,2709,-0.014029618082618822,-0.06586206896551727,0,
2020-01-31,328.45001220703125,328.6199951171875,322.17999267578125,323.239990234375,296.2729187011719,6354000,0.0071772821339659565,1378,2853,0.08932806324110665,0.0531561461794019,1,
2020-02-03,324.80999755859375,327.6199951171875,324.7300109863281,325.55999755859375,298.39935302734375,3119700,0.015511738145521203,1150,2957,-0.1654571843251088,0.03645285664213116,1,
2020-02-04,329.55999755859375,331.489990234375,329.2200012207031,330.6099853515625,303.0280456542969,3636300,0.011130734772105688,1313,3009,0.1417391304347826,0.017585390598579664,1,
2020-02-05,333.7799987792969,334.5799865722656,332.20001220703125,334.2900085449219,306.4009704589844,4106100,0.0038294260034239525,1989,2946,0.5148514851485149,-0.02093718843469594,1,
2020-02-06,335.57000732421875,335.67999267578125,334.2900085449219,335.57000732421875,307.5743103027344,4442600,-0.005423474204489853,1458,3053,-0.26696832579185525,0.0363204344874406,0,
2020-02-07,334.3299865722656,335.1300048828125,333.1199951171875,333.75,305.90618896484375,4679900,0.00740048767280399,1596,2505,0.09465020576131677,-0.17949557811988204,1,
2020-02-10,332.7099914550781,336.239990234375,332.7099914550781,336.2200012207031,308.1700439453125,3614300,0.0018440073376062571,1485,2653,-0.06954887218045114,0.059081836327345316,1,
2020-02-11,337.7099914550781,338.5400085449219,336.260009765625,336.8399963378906,308.7383117675781,5850800,0.006412443063410711,1724,2742,0.16094276094276094,0.033546928006030985,1,
2020-02-12,338.3900146484375,339.19000244140625,337.9800109863281,339.0,310.71807861328125,5473300,-0.0012386056822054625,1685,2752,-0.022621809744779564,0.003646973012399801,0,
2020-02-13,337.4599914550781,339.67999267578125,337.1000061035156,338.5799865722656,310.3332214355469,7908300,0.0014470450828050208,1932,2640,0.14658753709198824,-0.04069767441860461,1,
2020-02-14,339.0,339.260009765625,337.75,339.07000732421875,310.78228759765625,6510600,-0.0023889123359119857,1548,2329,-0.19875776397515532,-0.1178030303030303,0,
2020-02-18,338.04998779296875,338.70001220703125,336.75,338.260009765625,310.03985595703125,3566600,0.004788970514556734,2017,2853,0.3029715762273901,0.22498926577930445,1,
2020-02-19,339.3299865722656,340.6300048828125,339.0199890136719,339.8800048828125,311.5246276855469,2678800,-0.0040894240313933405,1345,2652,-0.3331680713931582,-0.07045215562565721,0,
2020-02-20,339.3299865722656,340.20001220703125,335.2300109863281,338.489990234375,310.25067138671875,3567700,-0.010280737503755022,1333,2760,-0.00892193308550182,0.040723981900452566,0,
2020-02-21,337.0,337.32000732421875,334.1000061035156,335.010009765625,307.0610656738281,4323700,-0.03337253449365851,1180,2405,-0.11477869467366841,-0.12862318840579712,0,
2020-02-24,324.6099853515625,327.2799987792969,322.70001220703125,323.8299865722656,296.81365966796875,7492100,-0.029984608250676836,1161,3545,-0.01610169491525426,0.47401247401247404,0,
2020-02-25,325.3800048828125,326.05999755859375,313.0799865722656,314.1199951171875,287.913818359375,12100900,-0.0038518776048401815,1241,3903,0.06890611541774327,0.10098730606488004,0,
2020-02-26,315.5299987792969,319.5,312.07000732421875,312.9100036621094,286.8048095703125,11655100,-0.04538094194309017,1687,3975,0.35938759065269954,0.01844734819369709,0,
2020-02-27,306.7200012207031,311.0299987792969,298.7099914550781,298.7099914550781,273.7893371582031,11340100,-0.00937343010316305,2096,4389,0.24244220509780678,0.10415094339622644,0,
2020-02-28,290.0400085449219,297.9599914550781,286.7099914550781,295.9100036621094,271.2229919433594,19515300,0.04896755925641094,2461,6294,0.17414122137404586,0.43403964456596045,1,
2020-03-02,299.3399963378906,310.5,295.6499938964844,310.3999938964844,284.5041198730469,11780800,-0.028672699799015988,1249,4067,-0.4924827305973182,-0.35382904353352396,0,
2020-03-03,310.760009765625,315.1499938964844,298.8800048828125,301.5,276.34661865234375,12910300,0.043946954532614324,1191,3948,-0.04643714971977586,-0.029259896729776247,1,
2020-03-04,307.45001220703125,314.75,304.7099914550781,314.75,288.4912109375,7188600,-0.034916558062386804,1398,3310,0.1738035264483626,-0.16160081053698072,0,
2020-03-05,306.32000732421875,309.80999755859375,301.30999755859375,303.760009765625,278.4180908203125,6506600,-0.016657744362616467,2091,3176,0.4957081545064377,-0.04048338368580062,0,
2020-03-06,294.489990234375,300.0400085449219,291.4200134277344,298.70001220703125,273.7802734375,9896200,-0.08001359233603589,2161,3392,0.03347680535628883,0.06801007556675054,0,
2020-03-09,277.20001220703125,285.2900085449219,274.5799865722656,274.79998779296875,251.87413024902344,14676500,0.0536754407556197,2624,7308,0.21425266080518268,1.1544811320754715,1,
2020-03-10,285.7099914550781,289.739990234375,274.6099853515625,289.54998779296875,265.3935852050781,14213300,-0.048627210493701,1819,5739,-0.30678353658536583,-0.21469622331691296,0,
2020-03-11,281.8599853515625,283.0299987792969,271.989990234375,275.4700012207031,252.4882354736328,9984000,-0.09623541184242357,1567,6650,-0.13853765805387575,0.15873845617703441,0,
2020-03-12,256.8800048828125,267.7799987792969,248.55999755859375,248.9600067138672,228.18992614746094,22444700,0.09073716511681473,2693,10911,0.7185705169112955,0.6407518796992482,1,
2020-03-13,264.739990234375,272.07000732421875,250.52000427246094,271.54998779296875,248.89523315429688,24915800,-0.11574273716161965,2196,11541,-0.18455254363163753,0.0577398955182844,0,
2020-03-16,242.47000122070312,257.82000732421875,235.0,240.1199951171875,220.08741760253906,18004600,0.06359299231421955,2535,7550,0.15437158469945356,-0.34581058833723244,1,
2020-03-17,245.8000030517578,257.0,237.82000732421875,255.38999938964844,234.08343505859375,18140900,-0.05567955240151612,2887,6896,0.1388560157790928,-0.08662251655629138,0,
2020-03-18,237.22000122070312,246.88999938964844,228.77999877929688,241.1699981689453,221.04977416992188,22014200,0.0036903458740620287,2893,6256,0.0020782819535849484,-0.09280742459396751,1,
2020-03-19,239.32000732421875,248.25,232.94000244140625,242.05999755859375,221.8655242919922,18324900,-0.045029982093067744,1968,6010,-0.31973729692360875,-0.039322250639386214,0,
2020-03-20,244.85000610351562,246.6999969482422,230.6999969482422,231.16000366210938,211.8749237060547,12619800,-0.028162531458323037,1822,4604,-0.07418699186991873,-0.23394342762063225,0,
2020-03-23,230.22999572753906,231.4600067138672,220.27999877929688,224.64999389648438,205.90798950195312,14473200,0.09450292884759626,1896,5326,0.040614709110867286,0.15682015638575142,1,
2020-03-24,236.99000549316406,246.35000610351562,235.97000122070312,245.8800048828125,225.3668975830078,12474400,0.012772412607073402,2715,4810,0.4319620253164558,-0.09688321441982728,1,
2020-03-25,245.57000732421875,257.20001220703125,240.49000549316406,247.47000122070312,228.24537658691406,11938200,0.060209626916554404,2593,4818,-0.04493554327808469,0.0016632016632016633,1,
2020-03-26,250.3300018310547,263.6300048828125,249.89999389648438,262.3699951171875,241.98794555664062,15886800,-0.03098684765584947,2693,4496,0.038565368299267266,-0.06683271066832708,0,
2020-03-27,254.0,261.6300048828125,251.77999877929688,254.24000549316406,234.489501953125,9514700,0.031938368130569605,2694,4454,0.00037133308577796953,-0.00934163701067614,1,
2020-03-30,256.5299987792969,263.20001220703125,254.3699951171875,262.3599853515625,241.9787139892578,9539800,-0.015093846339431893,2513,4313,-0.0671863400148478,-0.03165693758419397,0,
2020-03-31,261.3999938964844,264.1000061035156,257.0,258.3999938964844,238.32632446289062,9561000,-0.04489148248980057,2133,4292,-0.15121368881814568,-0.0048690006955715015,0,
2020-04-01,248.75999450683594,252.22000122070312,244.6199951171875,246.8000030517578,227.62750244140625,13680800,0.02345996687446328,2379,4497,0.11533052039381153,0.047763280521901263,1,
2020-04-02,245.9199981689453,253.47000122070312,245.44000244140625,252.58999633789062,232.96763610839844,7510800,-0.014133435491909152,2543,3861,0.06893652795292149,-0.1414276184122748,0,
2020-04-03,251.49000549316406,254.0500030517578,246.0,249.02000427246094,229.6750030517578,6419000,0.06738408718427169,1593,3849,-0.3735745182854896,-0.0031080031080030768,1,
2020-04-06,258.6300048828125,267.80999755859375,257.5400085449219,265.79998779296875,245.1514434814453,9644800,0.0004139112779619758,2188,3337,0.37350910232266155,-0.13302156404260845,1,
2020-04-07,275.07000732421875,276.0,265.70001220703125,265.9100036621094,245.25291442871094,11723100,0.03418444530372411,1855,3677,-0.15219378427787933,0.10188792328438723,1,
2020-04-08,268.75,276.25,266.3999938964844,275.0,253.63674926757812,5987700,0.014981887626157153,2257,3701,0.216711590296496,0.006527060103345139,1,
2020-04-09,278.6499938964844,282.07000732421875,276.3500061035156,279.1199951171875,257.43670654296875,11460300,-0.009601886556706796,1807,3938,-0.19937970757642887,0.06403674682518234,0,
2020-04-13,278.0,278.30999755859375,272.2900085449219,276.44000244140625,254.96482849121094,7569700,0.030350686366186652,1292,3665,-0.28500276701715554,-0.06932453021838492,1,
2020-04-14,281.8699951171875,285.79998779296875,280.79998779296875,284.8299865722656,262.70318603515625,8106500,-0.021978081976632202,1733,3631,0.34133126934984515,-0.009276944065484294,0,
2020-04-15,278.44000244140625,280.4599914550781,276.30999755859375,278.57000732421875,256.9294738769531,6012100,0.005312822742192802,1668,3529,-0.03750721292556258,-0.028091434866427956,1,
2020-04-16,280.0199890136719,280.8999938964844,276.6199951171875,280.04998779296875,258.29449462890625,6360000,0.02688782359306008,2138,3612,0.28177458033573144,0.02351941059790308,1,
2020-04-17,286.2900085449219,288.2200012207031,283.30999755859375,287.5799865722656,265.2394714355469,7982800,-0.01780364354652153,2142,3422,0.00187090739008422,-0.052602436323366586,0,
2020-04-20,283.510009765625,287.2099914550781,282.260009765625,282.4599914550781,260.5172424316406,5692100,-0.030447205799853827,1750,4010,-0.18300653594771243,0.17182933956750435,0,
2020-04-21,277.6099853515625,278.9100036621094,272.9200134277344,273.8599853515625,252.58522033691406,8689400,0.022639846436613542,1540,3974,-0.12,-0.008977556109725726,1,
2020-04-22,279.19000244140625,281.92999267578125,277.79998779296875,280.05999755859375,258.3037109375,7196100,-0.00028544099688854185,1224,3777,-0.20519480519480515,-0.04957221942627077,0,
2020-04-23,281.3500061035156,284.80999755859375,279.6700134277344,279.9800109863281,258.22998046875,7300700,0.014000529445689303,1194,3621,-0.02450980392156865,-0.0413026211278793,1,
2020-04-24,281.6000061035156,284.5799865722656,279.3900146484375,283.8999938964844,261.8453369140625,5011300,0.015110928156484071,1381,3362,0.1566164154103853,-0.07152720243026789,1,
2020-04-27,286.0299987792969,289.20001220703125,285.54998779296875,288.19000244140625,265.80206298828125,5334600,-0.005378078629112326,2300,3591,0.6654598117306301,0.06811421772754311,0,
2020-04-28,291.989990234375,292.3599853515625,286.3500061035156,286.6400146484375,264.37255859375,6904700,0.026130329587115808,2016,3421,-0.12347826086956526,-0.04734057365636313,1,
2020-04-29,292.5,295.8399963378906,291.3800048828125,294.1300048828125,271.28070068359375,7104800,-0.010097503455267609,1307,3564,-0.3516865079365079,0.04180064308681675,0,
2020-04-30,292.6600036621094,293.17999267578125,289.5400085449219,291.1600036621094,268.54144287109375,11243800,-0.02620583787882269,1592,3389,0.2180566182096404,-0.049102132435465795,0,
2020-05-01,286.19000244140625,286.92999267578125,282.44000244140625,283.5299987792969,261.50408935546875,6341200,0.003879697970560203,1633,3424,0.025753768844221092,0.010327530244909955,1,
2020-05-04,281.54998779296875,284.8599853515625,280.1000061035156,284.6300048828125,262.5186462402344,4756600,0.008818663015822237,2186,3357,0.33864053888548673,-0.019567757009345765,1,
2020-05-05,287.5299987792969,290.20001220703125,286.6700134277344,287.1400146484375,264.8337097167969,5939700,-0.006582223169181223,2000,3207,-0.08508691674290947,-0.04468275245755138,0,
2020-05-06,289.0199890136719,289.3900146484375,285.05999755859375,285.25,263.09051513671875,3434800,0.011849274151920719,1796,3154,-0.10199999999999998,-0.016526348612410313,1,
2020-05-07,288.70001220703125,290.70001220703125,288.0899963378906,288.6300048828125,266.20794677734375,3779000,0.01673407005902261,1783,3146,-0.007238307349665907,-0.0025364616360177283,1,
2020-05-08,292.05999755859375,293.8699951171875,290.80999755859375,293.4599914550781,270.6626892089844,4342000,-3.40509015878121e-05,1600,2981,-0.10263600673022999,-0.05244755244755239,0,
2020-05-11,291.2099914550781,294.989990234375,290.8699951171875,293.45001220703125,270.6534729003906,6128100,-0.020378354480377392,1814,3013,0.13375000000000004,0.010734652801073441,0,
2020-05-12,294.7300109863281,295.1700134277344,287.4599914550781,287.4700012207031,265.13800048828125,4748800,-0.017149663871330323,1252,3110,-0.3098125689084895,0.03219382675074667,0,
2020-05-13,286.9599914550781,288.1199951171875,279.8699951171875,282.5400085449219,260.5909729003906,8599000,0.011963281608189158,1625,3294,0.29792332268370614,0.05916398713826365,1,
2020-05-14,279.8399963378906,286.0199890136719,275.0,285.9200134277344,263.70849609375,8721000,0.0043365504791001985,1541,3206,-0.051692307692307704,-0.02671523982999391,1,
2020-05-15,283.3399963378906,287.2300109863281,282.25,287.1600036621094,264.8520812988281,7109700,0.03092373684317873,1322,3009,-0.14211550940947437,-0.061447286338116025,1,
2020-05-18,294.0899963378906,297.70001220703125,293.69000244140625,296.0400085449219,273.04229736328125,6010600,-0.010303172554082085,1020,2782,-0.22844175491679275,-0.0754403456297773,0,
2020-05-19,295.3399963378906,297.1700134277344,292.9200134277344,292.989990234375,270.2290954589844,5323900,0.01706564310903813,1253,2945,0.22843137254901968,0.05859094176851176,1,
2020-05-20,296.80999755859375,298.8699951171875,296.6000061035156,297.989990234375,274.8407287597656,3890100,-0.007315582833230527,1239,2784,-0.011173184357541888,-0.054668930390492365,0,
2020-05-21,297.7900085449219,298.6600036621094,294.69000244140625,295.80999755859375,272.8301086425781,3865500,0.002028389624855409,1101,2825,-0.11138014527845042,0.014727011494252817,1,
2020-05-22,295.5199890136719,296.6199951171875,294.2099914550781,296.4100036621094,273.3835144042969,3699100,0.012685540259008699,675,2596,-0.38692098092643057,-0.08106194690265489,1,
2020-05-26,302.989990234375,303.20001220703125,299.7099914550781,300.1700134277344,276.8515319824219,7299600,0.014591367095056818,1343,2801,0.9896296296296296,0.07896764252696453,1,
2020-05-27,303.1600036621094,304.6099853515625,297.9100036621094,304.54998779296875,280.89117431640625,6809200,-0.0019700698873410527,1743,2877,0.2978406552494415,0.027133166726169167,0,
2020-05-28,305.82000732421875,307.9100036621094,303.29998779296875,303.95001220703125,280.3377990722656,5877200,0.004046653485169749,1722,2808,-0.012048192771084376,-0.023983315954118845,1,
2020-05-29,303.4700012207031,305.989990234375,300.5799865722656,305.17999267578125,281.47222900390625,7085400,0.0049152785310044855,1602,2607,-0.06968641114982577,-0.07158119658119655,1,
2020-06-01,304.6400146484375,307.25,304.1000061035156,306.67999267578125,282.8557434082031,6471000,0.008314832730708321,1226,2690,-0.23470661672908866,0.031837360951284976,1,
2020-06-02,307.6499938964844,309.2300109863281,306.1700134277344,309.2300109863281,285.2076416015625,3188000,0.013452840904956798,822,2570,-0.32952691680261015,-0.044609665427509326,1,
2020-06-03,311.3299865722656,314.32000732421875,311.0199890136719,313.3900146484375,289.04449462890625,4870400,-0.0033506098880736745,687,2791,-0.16423357664233573,0.0859922178988326,0,
2020-06-04,312.17999267578125,314.1199951171875,310.1700134277344,312.3399963378906,288.0760192871094,6997200,0.026061172656897558,754,2783,0.09752547307132464,-0.002866356144750948,1,
2020-06-05,318.3800048828125,322.45001220703125,318.32000732421875,320.4800109863281,295.5836181640625,7160800,0.012231970400851333,789,2800,0.04641909814323597,0.006108515989939001,1,
2020-06-08,321.2300109863281,324.54998779296875,320.80999755859375,324.3999938964844,299.1991882324219,3822900,-0.007367689569294011,830,3155,0.05196451204055763,0.12678571428571428,0,
2020-06-09,321.4700012207031,323.5400085449219,320.5199890136719,322.010009765625,296.9947814941406,4326400,-0.005900477038201624,889,3156,0.07108433734939767,0.000316957210776625,0,
2020-06-10,322.6000061035156,323.55999755859375,319.3999938964844,320.1099853515625,295.24237060546875,6002800,-0.05785496762520692,940,2965,0.057367829021372385,-0.06051964512040553,0,
2020-06-11,312.57000732421875,313.1000061035156,301.0799865722656,301.5899963378906,278.1611328125,7901500,0.012500351077984861,882,3332,-0.0617021276595745,0.12377740303541307,1,
2020-06-12,309.2900085449219,310.1400146484375,299.6199951171875,305.3599853515625,281.63824462890625,7851700,0.00917808554640609,961,3153,0.08956916099773249,-0.05372148859543813,1,
2020-06-15,297.7900085449219,308.04998779296875,296.489990234375,306.8900146484375,284.22314453125,6281200,0.01922515285463211,739,2671,-0.23100936524453697,-0.1528702822708532,1,
2020-06-16,315.3900146484375,315.5,307.510009765625,312.7900085449219,289.6873779296875,5248800,-0.004507886035213571,880,2604,0.1907983761840324,-0.02508423811306626,0,
2020-06-17,313.94000244140625,314.20001220703125,310.69000244140625,311.3800048828125,288.3815002441406,3532000,0.0007705018738719538,932,2660,0.05909090909090908,0.021505376344086002,1,
2020-06-18,309.82000732421875,312.1300048828125,309.3599853515625,311.6199951171875,288.60369873046875,4008900,-0.006097092873126542,991,2514,0.06330472103004281,-0.05488721804511276,0,
2020-06-19,315.3299865722656,315.6000061035156,308.3800048828125,309.7200012207031,286.84405517578125,3833900,0.007167869627821455,880,2555,-0.11200807265388502,0.016308671439936306,1,
2020-06-22,309.1700134277344,312.239990234375,307.95001220703125,311.94000244140625,288.9001159667969,4186200,0.004071332723967869,1089,2673,0.23750000000000004,0.046183953033268166,1,
2020-06-23,314.70001220703125,315.75,312.8699951171875,313.2099914550781,290.0763244628906,3794900,-0.025254752098872846,985,2488,-0.09550045913682281,-0.06921062476618034,0,
2020-06-24,311.0400085449219,311.7300109863281,303.3599853515625,305.29998779296875,282.7505187988281,5060800,0.010481514152629101,877,2533,-0.1096446700507614,0.01808681672025725,1,
2020-06-25,304.6600036621094,308.8299865722656,302.44000244140625,308.5,285.71417236328125,6432400,-0.02385689728209428,674,2377,-0.23147092360319266,-0.06158705092775363,0,
2020-06-26,307.3500061035156,307.55999755859375,300.6199951171875,301.1400146484375,278.8979187011719,4969000,0.01500942069019695,677,2367,0.004451038575667754,-0.0042069835927639465,1,
2020-06-29,302.55999755859375,305.6600036621094,300.1099853515625,305.6600036621094,283.0840148925781,4065200,0.013184316636619897,1079,2437,0.5937961595273265,0.029573299535276654,1,
2020-06-30,305.17999267578125,311.4100036621094,305.04998779296875,309.69000244140625,286.8162841796875,5475500,0.00684563621281753,1159,2272,0.07414272474513428,-0.06770619614279849,1,
2020-07-01,310.739990234375,313.0899963378906,310.25,311.80999755859375,288.77972412109375,4022800,0.00525947363626611,1092,2309,-0.05780845556514236,0.016285211267605737,1,
2020-07-02,315.489990234375,316.9100036621094,312.7200012207031,313.45001220703125,290.2985534667969,3496500,0.015345593057894513,785,2421,-0.28113553113553114,0.04850584668687752,1,
2020-07-06,317.6700134277344,318.6499938964844,316.79998779296875,318.260009765625,294.75335693359375,4464500,-0.010305971603393416,685,2708,-0.1273885350318471,0.1185460553490294,0,
2020-07-07,316.5899963378906,318.75,314.6000061035156,314.9800109863281,291.71563720703125,2861700,0.007460661424940618,839,2555,0.22481751824817509,-0.05649926144756279,1,
2020-07-08,315.8299865722656,317.5400085449219,313.94000244140625,317.3299865722656,293.89202880859375,3686000,-0.005073697952307388,960,2531,0.14421930870083433,-0.009393346379647727,0,
2020-07-09,318.2099914550781,318.3299865722656,311.8900146484375,315.7200012207031,292.4009094238281,3307500,0.010072230624503131,997,2711,0.038541666666666696,0.07111813512445675,1,
2020-07-10,315.4800109863281,319.1400146484375,314.0,318.8999938964844,295.3460388183594,2754700,-0.008874240163076696,771,2477,-0.22668004012036114,-0.08631501291036514,0,
2020-07-13,321.3500061035156,323.9700012207031,315.3800048828125,316.07000732421875,292.7250671386719,5091400,0.012971935510943222,790,2691,0.024643320363164634,0.08639483245861923,1,
2020-07-14,314.5199890136719,320.5899963378906,313.239990234375,320.1700134277344,296.52227783203125,7143600,0.009338500656927762,774,2626,-0.020253164556962022,-0.024154589371980673,1,
2020-07-15,323.69000244140625,324.32000732421875,320.5299987792969,323.1600036621094,299.2913513183594,3892300,-0.0034656245185287204,829,2636,0.07105943152454786,0.0038080731150038627,0,
2020-07-16,321.04998779296875,322.5,320.3500061035156,322.0400085449219,298.2541198730469,2390900,0.002949804214406493,812,2717,-0.020506634499396825,0.030728376327769258,1,
2020-07-17,323.1499938964844,323.8500061035156,321.010009765625,322.989990234375,299.1339111328125,2251300,0.008266561382245685,1079,2611,0.3288177339901477,-0.039013617960986346,1,
